Ref_RTT1,Ref_RTT2,Ref_RTT3,Ref_RTT4,Ref_5g_RTT1,Ref_5g_RTT2,Ref_5g_RTT3,Ref_5g_RTT4,Ref_2_4g_RTT1,Ref_2_4_RTT2,Ref_2_4_RTT3,Ref_2_4_RTT4,TX_Part1,TX_Part2,TX_Part3,TX_Part4,RTT1,RTT2,RTT3,RTT4
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.2,0.2,1.0,13.658,19.979,22.654,19.094
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.2,0.2,1.0,12.646,16.438,18.788,18.317
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.2,0.2,1.0,12.41,17.522,17.236,16.537
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.4,0.0,1.0,13.254,16.357,17.666,17.677
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.4,0.0,1.0,15.297,20.316,21.657,18.211
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.4,0.0,1.0,14.769,18.128,21.092,17.851
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.4,0.0,1.0,12.106,16.623,16.656,18.243
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.4,0.0,1.0,13.251,18.131,16.911,16.62
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.6,0.4,0.4,12.812,19.722,20.734,22.213
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.6,0.4,0.4,13.999,19.616,22.964,22.216
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.6,0.4,0.4,14.456,20.553,21.906,22.006
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.6,0.4,0.4,16.317,22.75,20.778,21.758
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.0,0.6,0.4,0.4,14.453,19.877,25.132,25.196
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.6,0.6,0.6,0.6,25.192,24.923,26.936,26.4
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.6,0.6,0.6,0.6,25.509,23.548,26.086,24.208
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.6,0.6,0.6,0.6,27.007,26.727,26.837,27.51
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.6,0.6,0.6,0.6,29.787,27.301,30.107,29.748
31.86,31.794,29.841,30.336,32.0,32.0,28.8,28.8,9.4,9.4,12.2,12.4,0.6,0.6,0.6,0.6,23.719,24.276,24.436,24.145
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,0.8,0.2,0.4,14.498,17.67,21.233,22.06
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,0.8,0.2,0.4,13.155,19.191,24.84,25.033
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,0.8,0.2,0.4,12.5,21.191,20.824,21.243
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,0.8,0.2,0.4,12.317,19.914,19.581,20.611
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,0.8,0.2,0.4,13.476,19.191,19.223,18.155
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.2,0.2,13.355,18.739,21.153,22.761
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.2,0.2,13.446,19.634,20.522,22.172
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.2,0.2,13.628,18.783,19.003,18.5
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.2,0.2,13.809,20.62,22.504,22.623
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.2,0.2,13.581,20.842,22.477,20.684
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.0,0.4,11.711,19.412,17.504,22.363
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.0,0.4,12.81,17.562,13.409,18.177
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.0,0.4,14.64,17.954,18.456,23.856
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.0,0.4,13.856,17.999,17.173,22.275
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.0,1.0,0.0,0.4,12.731,18.556,14.417,21.633
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.4,0.4,0.4,19.072,20.303,20.624,20.678
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.4,0.4,0.4,18.682,18.857,22.314,21.751
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.4,0.4,0.4,21.276,21.598,25.298,23.276
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.4,0.4,0.4,20.036,19.722,22.291,21.839
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.4,0.4,0.4,19.802,20.793,30.834,32.56
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.6,0.2,0.4,19.105,21.668,21.933,22.476
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.6,0.2,0.4,18.948,20.234,23.276,21.522
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.6,0.2,0.4,21.876,22.998,24.142,25.624
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.6,0.2,0.4,20.956,21.482,23.592,22.948
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.6,0.2,0.4,21.176,22.062,21.716,21.989
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.2,0.2,21.026,21.486,23.214,23.906
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.2,0.2,21.854,24.318,21.38,22.278
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.2,0.2,23.375,24.727,22.11,22.737
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.2,0.2,19.22,21.139,24.417,23.885
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.2,0.2,19.118,20.562,25.081,24.491
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.0,0.4,22.556,25.136,19.484,26.973
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.0,0.4,19.527,20.896,15.99,24.33
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.0,0.4,20.135,19.124,21.899,24.597
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.0,0.4,18.651,20.229,19.772,22.305
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,0.8,0.0,0.4,19.032,20.077,15.07,23.86
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,1.0,0.0,0.2,19.641,23.258,13.527,23.479
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,1.0,0.0,0.2,19.966,21.342,15.333,22.371
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,1.0,0.0,0.2,18.538,20.661,18.576,22.6
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,1.0,0.0,0.2,17.909,19.717,19.386,23.132
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.2,1.0,0.0,0.2,19.732,22.579,13.678,20.098
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.2,0.2,21.516,23.422,20.619,22.179
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.2,0.2,19.92,20.529,22.272,23.18
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.2,0.2,23.29,23.672,24.181,22.389
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.2,0.2,20.846,21.898,21.997,21.343
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.2,0.2,18.627,19.755,24.073,22.803
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.0,0.4,20.339,20.332,16.31,20.626
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.0,0.4,19.964,20.265,13.638,21.258
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.0,0.4,21.516,22.66,14.939,24.727
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.0,0.4,21.478,20.318,24.113,28.808
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,0.6,0.0,0.4,20.189,20.985,16.98,23.698
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,1.0,0.0,0.0,18.149,18.135,12.456,14.084
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,1.0,0.0,0.0,16.756,16.453,15.715,14.939
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,1.0,0.0,0.0,15.536,16.683,18.06,19.129
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,1.0,0.0,0.0,17.61,18.714,19.791,19.061
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.4,1.0,0.0,0.0,17.496,18.712,15.922,15.177
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.6,0.6,0.6,0.6,25.765,27.538,30.287,30.344
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.6,0.6,0.6,0.6,24.45,23.985,24.087,25.525
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.6,0.6,0.6,0.6,23.124,24.559,24.195,25.01
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.6,0.6,0.6,0.6,22.68,22.874,22.499,24.43
26.243,25.355,26.88,26.402,26.4,25.4,24.8,24.8,9.4,9.4,13.0,13.0,0.6,0.6,0.6,0.6,25.197,24.089,24.531,26.558
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.6,0.6,14.859,15.291,19.714,21.196
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.6,0.6,13.14,14.461,24.626,24.257
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.6,0.6,14.372,16.473,25.553,25.217
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.6,0.6,12.989,13.636,18.848,21.568
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.6,0.6,15.787,16.219,21.787,21.906
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.4,0.8,14.534,14.59,21.462,22.938
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.4,0.8,17.863,19.496,24.791,25.596
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.4,0.8,14.046,14.693,21.416,21.753
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.4,0.8,16.112,17.505,24.402,25.474
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.0,0.4,0.8,13.683,15.714,20.475,21.188
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.4,0.4,18.603,20.321,22.998,22.17
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.4,0.4,17.422,18.455,24.988,23.556
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.4,0.4,19.976,21.857,26.235,26.269
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.4,0.4,19.159,20.494,23.211,22.817
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.4,0.4,19.127,20.507,20.171,21.038
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.0,0.8,20.32,20.845,24.577,30.316
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.0,0.8,19.258,18.164,18.601,22.748
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.0,0.8,19.344,18.419,18.981,22.398
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.0,0.8,17.999,20.434,18.09,21.065
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.0,0.8,18.444,18.745,18.568,23.859
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.2,0.6,18.706,19.663,23.035,23.789
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.2,0.6,20.949,22.386,30.596,31.228
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.2,0.6,20.43,20.254,21.872,24.974
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.2,0.6,20.635,20.074,22.175,24.819
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.2,0.2,0.2,0.6,20.129,19.687,21.971,23.463
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.4,0.4,0.0,0.4,19.196,19.497,20.803,24.802
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.4,0.4,0.0,0.4,21.131,19.628,24.939,26.813
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.4,0.4,0.0,0.4,16.714,17.502,18.841,22.104
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.4,0.4,0.0,0.4,22.006,20.256,17.03,23.045
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.4,0.4,0.0,0.4,18.893,19.713,18.549,20.484
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.0,0.0,18.09,18.8,18.07,17.732
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.0,0.0,16.596,17.497,16.113,17.359
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.0,0.0,16.417,16.552,15.53,16.618
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.0,0.0,15.788,16.679,19.622,18.833
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.0,0.0,16.479,16.048,14.442,14.545
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.2,0.8,14.762,17.187,29.426,28.984
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.2,0.8,15.348,19.187,22.498,24.977
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.2,0.8,14.33,19.182,19.848,21.84
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.2,0.8,18.011,21.52,25.073,23.107
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.2,0.8,14.056,20.388,23.902,22.791
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.4,0.6,17.02,22.332,25.102,25.605
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.4,0.6,21.591,25.497,23.76,23.635
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.4,0.6,18.137,23.115,25.852,26.28
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.4,0.6,15.665,21.015,23.362,22.881
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.2,0.4,0.6,15.897,18.387,18.494,18.841
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.4,0.4,15.073,17.28,20.633,20.162
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.4,0.4,15.029,17.678,19.803,19.063
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.4,0.4,15.9,20.231,21.636,21.3
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.4,0.4,14.784,20.494,22.199,22.015
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.4,0.4,14.176,19.631,21.659,23.683
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.0,0.8,14.866,19.592,18.911,21.651
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.0,0.8,14.478,17.626,17.014,17.76
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.0,0.8,16.757,19.092,15.712,19.305
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.0,0.8,14.856,17.366,16.588,21.335
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.0,0.4,0.0,0.8,14.078,17.755,18.771,23.024
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.6,0.6,29.497,29.508,30.141,30.812
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.6,0.6,24.915,24.581,23.45,25.277
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.6,0.6,25.003,23.831,27.665,30.831
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.6,0.6,28.541,29.702,36.434,36.724
24.243,24.609,25.12,26.373,24.6,25.2,24.2,24.6,9.4,9.2,12.4,13.4,0.6,0.6,0.6,0.6,24.584,23.86,26.854,25.684
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.4,0.2,0.6,17.19,20.476,21.704,21.344
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.4,0.2,0.6,15.972,20.652,23.986,24.862
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.4,0.2,0.6,17.036,18.916,25.317,24.316
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.4,0.2,0.6,16.71,18.885,23.553,22.05
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.4,0.2,0.6,16.716,20.826,20.521,22.318
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.0,0.6,17.303,18.995,19.52,22.302
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.0,0.6,15.988,19.16,16.145,21.332
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.0,0.6,14.803,22.747,20.694,27.37
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.0,0.6,16.871,17.805,20.121,22.995
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.0,0.6,15.941,19.201,17.613,21.898
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.2,0.4,13.523,17.805,20.047,20.242
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.2,0.4,13.636,19.63,20.656,20.469
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.2,0.4,15.735,19.817,22.932,21.958
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.2,0.4,14.981,18.8,19.796,20.959
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.6,0.2,0.4,15.352,18.696,25.412,25.075
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.8,0.0,0.4,17.223,18.958,13.186,17.813
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.8,0.0,0.4,15.235,19.531,19.254,21.293
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.8,0.0,0.4,13.134,17.173,17.626,18.407
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.8,0.0,0.4,15.392,20.301,18.714,21.659
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.0,0.8,0.0,0.4,13.57,19.28,15.252,20.754
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.0,0.6,17.008,17.071,16.801,20.366
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.0,0.6,17.687,17.517,18.85,21.507
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.0,0.6,17.89,17.932,15.868,22.749
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.0,0.6,18.888,18.042,23.013,24.861
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.0,0.6,17.296,17.519,19.153,20.693
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.2,0.4,19.333,18.436,23.574,22.91
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.2,0.4,17.38,17.98,19.23,18.302
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.2,0.4,21.294,21.06,24.927,25.226
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.2,0.4,18.624,18.791,18.869,21.53
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.4,0.2,0.4,17.941,16.974,23.016,22.512
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.6,0.0,0.4,15.161,16.21,14.626,19.385
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.6,0.0,0.4,18.992,20.033,17.317,22.91
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.6,0.0,0.4,17.264,17.627,18.13,22.079
26.508,26.296,28.909,29.866,26.6,26.4,25.8,27.0,10.6,10.2,15.2,14.8,0.2,0.6,0.0,0.4,15.924,17.831,15.206,20.816
